Sales ID,Created At,Quantity,Gross Sales,Discount ($),Tax,Net Sales,Product ID,Product Name,Category,Customer ID,Customer Name,Customer City,Customer State,Customer Source
178,"2019-5-27, 12:53:31",5,279.93,0.00,27.99,251.94,37,Incredible Granite Toucan,Gadget,30,Desiree Walsh,DeWitt,AR,Affiliate
179,"2019-7-21, 22:27:05",6,509.82,0.00,50.98,458.84,75,Intelligent Paper Hat,Gadget,32,Jayden Hamill,Pueblo,CO,Google
180,"2019-2-25, 11:03:09",2,172.2,0.00,17.22,154.98,75,Intelligent Paper Hat,Gadget,32,Jayden Hamill,Pueblo,CO,Google
181,"2017-7-5, 18:32:31",6,218.45,0.00,21.84,196.6,93,Practical Copper Car,Widget,32,Jayden Hamill,Pueblo,CO,Google
182,"2020-3-26, 06:01:34",1,40.05,0.00,4.01,36.05,176,Enormous Leather Wallet,Widget,32,Jayden Hamill,Pueblo,CO,Google
183,"2018-8-25, 21:09:48",8,668.2,0.00,66.82,601.38,87,Gorgeous Linen Bottle,Widget,32,Jayden Hamill,Pueblo,CO,Google
184,"2018-3-29, 08:29:18",1,55.89,0.00,5.59,50.3,84,Incredible Plastic Chair,Gizmo,32,Jayden Hamill,Pueblo,CO,Google
185,"2018-6-9, 03:22:55",8,252.32,0.00,25.23,227.09,103,Rustic Silk Pants,Widget,33,Alphonso Quigley,Steamboat Springs,CO,Affiliate
186,"2018-12-24, 04:15:46",2,68.75,0.00,6.87,61.87,108,Practical Silk Computer,Gadget,33,Alphonso Quigley,Steamboat Springs,CO,Affiliate
187,"2019-7-18, 07:58:53",5,282.8,0.00,28.28,254.52,17,Enormous Wool Car,Doohickey,34,Emilie Goyette,Amissville,VA,Organic
188,"2019-4-26, 07:15:50",4,257.78,3.54,25.42,228.81,86,Heavy-Duty Silk Chair,Doohickey,34,Emilie Goyette,Amissville,VA,Organic
189,"2019-10-16, 22:52:56",7,251.79,0.00,25.18,226.61,74,Awesome Plastic Watch,Gadget,34,Emilie Goyette,Amissville,VA,Organic
190,"2019-12-16, 23:03:36",2,90.93,0.00,9.09,81.84,54,Intelligent Bronze Knife,Widget,34,Emilie Goyette,Amissville,VA,Organic
191,"2019-11-22, 09:47:01",2,46.58,0.00,4.66,41.92,22,Enormous Marble Shoes,Gizmo,34,Emilie Goyette,Amissville,VA,Organic
192,"2019-4-2, 09:37:15",3,219.79,0.00,21.98,197.81,170,Durable Leather Wallet,Widget,34,Emilie Goyette,Amissville,VA,Organic
193,"2019-4-7, 01:49:46",3,83.47,4.26,7.92,71.29,166,Rustic Copper Hat,Doohickey,34,Emilie Goyette,Amissville,VA,Organic
194,"2018-1-29, 03:48:50",2,85.32,8.76,7.66,68.91,89,Awesome Aluminum Keyboard,Widget,34,Emilie Goyette,Amissville,VA,Organic
195,"2016-6-12, 07:42:35",9,712.8,0.00,71.28,641.52,45,Sleek Wool Wallet,Doohickey,34,Emilie Goyette,Amissville,VA,Organic
196,"2017-11-5, 18:07:50",3,89.89,0.00,8.99,80.9,79,Sleek Aluminum Clock,Gizmo,35,Chelsey Schuppe,Sharon,WI,Twitter
197,"2019-9-30, 19:06:29",4,145.55,0.00,14.56,131,108,Practical Silk Computer,Gadget,35,Chelsey Schuppe,Sharon,WI,Twitter
198,"2019-8-24, 08:13:01",6,247.07,0.00,24.71,222.36,143,Rustic Iron Bench,Gizmo,35,Chelsey Schuppe,Sharon,WI,Twitter
199,"2019-5-8, 15:36:37",4,273.59,0.00,27.36,246.23,186,Ergonomic Concrete Lamp,Gizmo,35,Chelsey Schuppe,Sharon,WI,Twitter
200,"2018-6-30, 11:17:27",5,451.56,0.00,45.16,406.4,75,Intelligent Paper Hat,Gadget,35,Chelsey Schuppe,Sharon,WI,Twitter
201,"2018-3-31, 03:23:19",1,100.65,0.00,10.07,90.59,72,Rustic Paper Bench,Widget,36,Kaley Ziemann,Hoisington,KS,Organic
202,"2018-1-25, 23:05:23",2,40.81,0.00,4.08,36.73,60,Rustic Paper Car,Doohickey,36,Kaley Ziemann,Hoisington,KS,Organic
203,"2017-8-18, 01:17:48",6,452.82,0.00,45.28,407.53,171,Ergonomic Iron Watch,Doohickey,36,Kaley Ziemann,Hoisington,KS,Organic
204,"2019-5-3, 09:44:34",4,246.43,0.00,24.64,221.78,151,Lightweight Leather Bench,Gizmo,36,Kaley Ziemann,Hoisington,KS,Organic
205,"2018-12-23, 13:21:19",2,169.91,0.00,16.99,152.92,141,Enormous Cotton Pants,Doohickey,36,Kaley Ziemann,Hoisington,KS,Organic
206,"2018-6-22, 13:02:43",7,343.13,0.00,34.31,308.82,25,Durable Marble Watch,Widget,36,Kaley Ziemann,Hoisington,KS,Organic
207,"2019-3-7, 16:51:21",1,35.31,0.00,3.53,31.78,106,Fantastic Steel Knife,Doohickey,36,Kaley Ziemann,Hoisington,KS,Organic
208,"2018-8-29, 13:33:29",6,481.91,0.00,48.19,433.72,138,Incredible Plastic Watch,Doohickey,36,Kaley Ziemann,Hoisington,KS,Organic
209,"2019-1-5, 07:03:51",2,128.64,0.00,12.86,115.78,189,Gorgeous Marble Computer,Widget,36,Kaley Ziemann,Hoisington,KS,Organic
210,"2017-5-13, 22:57:41",6,502.46,0.00,50.25,452.22,46,Rustic Linen Keyboard,Gadget,37,Jaleel Collins,Tucson,AZ,Facebook
211,"2019-11-9, 08:30:22",4,325.6,0.00,32.56,293.04,178,Ergonomic Linen Toucan,Widget,37,Jaleel Collins,Tucson,AZ,Facebook
212,"2017-10-22, 08:27:38",6,244.17,0.00,24.42,219.75,111,Ergonomic Rubber Bench,Gadget,37,Jaleel Collins,Tucson,AZ,Facebook
213,"2017-8-1, 00:23:30",4,356.37,0.00,35.64,320.73,150,Synergistic Wool Coat,Gadget,37,Jaleel Collins,Tucson,AZ,Facebook
214,"2020-2-11, 03:43:35",1,65.43,0.00,6.54,58.88,86,Heavy-Duty Silk Chair,Doohickey,37,Jaleel Collins,Tucson,AZ,Facebook
215,"2017-3-17, 14:57:12",1,69.74,0.00,6.97,62.77,186,Ergonomic Concrete Lamp,Gizmo,37,Jaleel Collins,Tucson,AZ,Facebook
216,"2017-10-12, 10:02:41",5,321.48,0.00,32.15,289.33,86,Heavy-Duty Silk Chair,Doohickey,37,Jaleel Collins,Tucson,AZ,Facebook
217,"2017-4-8, 14:32:20",2,92.7,0.00,9.27,83.43,99,Enormous Plastic Coat,Gadget,37,Jaleel Collins,Tucson,AZ,Facebook
218,"2019-3-20, 21:58:21",1,28.99,0.00,2.9,26.09,134,Practical Paper Bag,Doohickey,37,Jaleel Collins,Tucson,AZ,Facebook
219,"2017-5-15, 21:46:08",2,159.65,0.00,15.96,143.68,199,Mediocre Leather Coat,Widget,37,Jaleel Collins,Tucson,AZ,Facebook
220,"2018-8-26, 09:21:12",6,452.54,0.00,45.25,407.28,97,Durable Copper Clock,Doohickey,37,Jaleel Collins,Tucson,AZ,Facebook
221,"2020-2-18, 15:30:53",1,102.81,0.00,10.28,92.52,129,Small Marble Knife,Gizmo,37,Jaleel Collins,Tucson,AZ,Facebook
222,"2019-3-20, 01:21:54",1,48.43,2.47,4.6,41.36,99,Enormous Plastic Coat,Gadget,37,Jaleel Collins,Tucson,AZ,Facebook
223,"2018-3-6, 18:47:28",1,54.72,0.00,5.47,49.24,128,Gorgeous Aluminum Plate,Gizmo,37,Jaleel Collins,Tucson,AZ,Facebook
224,"2017-8-16, 21:56:15",8,660.02,0.00,66,594.02,116,Aerodynamic Concrete Bench,Gizmo,37,Jaleel Collins,Tucson,AZ,Facebook
225,"2018-11-12, 04:14:13",3,173.84,3.20,17.06,153.58,84,Incredible Plastic Chair,Gizmo,38,Cecilia Stark,Hurricane,WV,Facebook
226,"2019-12-15, 11:22:52",2,116.91,0.00,11.69,105.22,47,Aerodynamic Cotton Bottle,Doohickey,38,Cecilia Stark,Hurricane,WV,Facebook
227,"2018-6-17, 02:38:44",6,546.04,0.00,54.6,491.44,66,Fantastic Silk Bottle,Widget,38,Cecilia Stark,Hurricane,WV,Facebook
228,"2017-4-17, 22:21:09",3,173.65,0.00,17.37,156.29,182,Practical Silk Bottle,Gadget,38,Cecilia Stark,Hurricane,WV,Facebook
229,"2017-12-26, 14:29:57",2,70.79,0.00,7.08,63.71,152,Enormous Aluminum Clock,Widget,38,Cecilia Stark,Hurricane,WV,Facebook
230,"2020-1-29, 10:39:20",2,158.52,0.00,15.85,142.67,4,Enormous Aluminum Shirt,Doohickey,39,Andreanne Hills,Edgerton,MN,Organic
231,"2019-3-22, 08:41:44",1,68.85,0.00,6.89,61.97,167,Gorgeous Paper Bag,Doohickey,39,Andreanne Hills,Edgerton,MN,Organic
232,"2018-11-13, 06:45:17",2,73.9,7.85,6.6,59.44,74,Awesome Plastic Watch,Gadget,39,Andreanne Hills,Edgerton,MN,Organic
233,"2018-8-2, 13:00:12",5,303.91,0.00,30.39,273.52,182,Practical Silk Bottle,Gadget,39,Andreanne Hills,Edgerton,MN,Organic
234,"2018-11-14, 04:41:19",2,101.71,0.00,10.17,91.54,34,Heavy-Duty Wooden Clock,Gadget,39,Andreanne Hills,Edgerton,MN,Organic
235,"2020-1-3, 11:15:50",1,37.06,0.00,3.71,33.35,3,Synergistic Granite Chair,Doohickey,39,Andreanne Hills,Edgerton,MN,Organic
236,"2019-6-15, 12:15:43",6,172,0.00,17.2,154.8,79,Sleek Aluminum Clock,Gizmo,39,Andreanne Hills,Edgerton,MN,Organic
237,"2017-11-20, 05:58:11",3,211.14,0.00,21.11,190.03,52,Ergonomic Marble Hat,Widget,39,Andreanne Hills,Edgerton,MN,Organic
238,"2017-12-22, 10:09:50",2,125.56,0.00,12.56,113,9,Practical Bronze Computer,Widget,40,Elyssa Wolf,Dale,TX,Google
239,"2019-11-25, 17:24:01",4,334.17,0.00,33.42,300.75,138,Incredible Plastic Watch,Doohickey,40,Elyssa Wolf,Dale,TX,Google
240,"2018-1-24, 10:27:21",2,184.65,0.00,18.46,166.18,62,Awesome Iron Hat,Widget,40,Elyssa Wolf,Dale,TX,Google
241,"2017-10-5, 10:52:29",7,551.87,0.00,55.19,496.68,175,Fantastic Leather Watch,Doohickey,40,Elyssa Wolf,Dale,TX,Google
242,"2017-5-3, 12:44:12",4,363.58,0.00,36.36,327.22,49,Incredible Silk Shoes,Gadget,40,Elyssa Wolf,Dale,TX,Google
243,"2019-10-16, 17:09:52",4,148.8,0.00,14.88,133.92,117,Small Concrete Knife,Gizmo,40,Elyssa Wolf,Dale,TX,Google
244,"2018-8-30, 13:58:11",7,245.1,0.00,24.51,220.59,152,Enormous Aluminum Clock,Widget,40,Elyssa Wolf,Dale,TX,Google
245,"2019-10-21, 23:56:04",7,382.06,0.00,38.21,343.86,130,Awesome Cotton Shoes,Gizmo,40,Elyssa Wolf,Dale,TX,Google
246,"2017-12-14, 02:28:29",3,266.39,3.43,26.3,236.66,75,Intelligent Paper Hat,Gadget,40,Elyssa Wolf,Dale,TX,Google
247,"2019-8-4, 21:14:32",9,683.31,0.00,68.33,614.98,88,Lightweight Linen Bottle,Gizmo,40,Elyssa Wolf,Dale,TX,Google
248,"2018-11-9, 12:47:19",4,224.87,0.00,22.49,202.39,18,Lightweight Paper Bottle,Gadget,40,Elyssa Wolf,Dale,TX,Google
249,"2019-10-4, 03:34:21",7,241.11,0.00,24.11,217,107,Lightweight Wool Plate,Gadget,40,Elyssa Wolf,Dale,TX,Google
250,"2018-5-18, 01:16:42",4,215.93,0.00,21.59,194.34,37,Incredible Granite Toucan,Gadget,40,Elyssa Wolf,Dale,TX,Google
251,"2018-7-25, 13:15:19",4,117.53,0.00,11.75,105.77,121,Ergonomic Wool Bag,Doohickey,40,Elyssa Wolf,Dale,TX,Google
252,"2016-11-1, 22:43:42",3,131.28,0.00,13.13,118.15,21,Lightweight Wool Bag,Gadget,40,Elyssa Wolf,Dale,TX,Google
253,"2018-1-23, 15:10:09",2,95.57,0.00,9.56,86.01,197,Aerodynamic Concrete Lamp,Gizmo,40,Elyssa Wolf,Dale,TX,Google
254,"2019-8-16, 18:44:56",5,513.46,0.00,51.35,462.12,129,Small Marble Knife,Gizmo,40,Elyssa Wolf,Dale,TX,Google
255,"2017-8-12, 06:50:54",6,366.45,0.00,36.65,329.81,47,Aerodynamic Cotton Bottle,Doohickey,40,Elyssa Wolf,Dale,TX,Google
256,"2017-8-1, 17:50:43",6,434.59,0.00,43.46,391.13,77,Mediocre Leather Computer,Gadget,40,Elyssa Wolf,Dale,TX,Google
257,"2018-2-6, 15:34:07",2,75.47,0.00,7.55,67.92,80,Small Copper Clock,Widget,40,Elyssa Wolf,Dale,TX,Google
258,"2017-9-9, 00:20:55",3,267.61,0.00,26.76,240.84,191,Heavy-Duty Linen Gloves,Gadget,40,Elyssa Wolf,Dale,TX,Google
259,"2018-11-11, 03:53:54",1,48.84,0.00,4.88,43.95,73,Aerodynamic Rubber Bench,Widget,40,Elyssa Wolf,Dale,TX,Google
260,"2017-9-9, 23:40:11",2,134.62,0.00,13.46,121.16,55,Mediocre Rubber Shoes,Gadget,40,Elyssa Wolf,Dale,TX,Google
261,"2019-8-27, 04:10:14",3,157.93,1.36,15.66,140.91,115,Rustic Silk Knife,Gadget,40,Elyssa Wolf,Dale,TX,Google
262,"2019-3-6, 08:08:17",1,96.57,0.00,9.66,86.91,62,Awesome Iron Hat,Widget,40,Elyssa Wolf,Dale,TX,Google
263,"2019-2-7, 05:19:11",1,79.52,0.00,7.95,71.56,138,Incredible Plastic Watch,Doohickey,41,Bernadine Gorczany,Waukee,IA,Google
264,"2017-1-3, 16:08:02",1,63.01,0.00,6.3,56.71,164,Sleek Bronze Lamp,Doohickey,42,Reyes Strosin,Watertown,NY,Google
265,"2017-8-18, 10:33:03",7,633.37,0.00,63.34,570.03,146,Lightweight Wool Computer,Widget,42,Reyes Strosin,Watertown,NY,Google
266,"2019-7-18, 00:51:09",5,117.41,0.00,11.74,105.67,22,Enormous Marble Shoes,Gizmo,42,Reyes Strosin,Watertown,NY,Google
267,"2018-10-28, 19:46:48",4,230.9,0.00,23.09,207.81,17,Enormous Wool Car,Doohickey,42,Reyes Strosin,Watertown,NY,Google
268,"2019-6-4, 09:52:04",3,262.1,0.00,26.21,235.89,90,Incredible Concrete Keyboard,Gizmo,42,Reyes Strosin,Watertown,NY,Google
269,"2019-4-12, 02:13:31",2,50.17,0.00,5.02,45.16,159,Aerodynamic Cotton Lamp,Widget,42,Reyes Strosin,Watertown,NY,Google
270,"2019-2-27, 03:42:08",1,31.09,0.00,3.11,27.98,119,Gorgeous Linen Keyboard,Gadget,42,Reyes Strosin,Watertown,NY,Google
271,"2019-12-16, 03:10:26",2,87.81,0.00,8.78,79.03,30,Ergonomic Paper Wallet,Gadget,42,Reyes Strosin,Watertown,NY,Google
272,"2018-6-15, 23:19:39",7,726.52,0.00,72.65,653.87,129,Small Marble Knife,Gizmo,42,Reyes Strosin,Watertown,NY,Google
273,"2018-10-9, 19:05:39",6,535.38,0.00,53.54,481.84,132,Sleek Steel Table,Widget,42,Reyes Strosin,Watertown,NY,Google
274,"2019-5-31, 07:40:37",6,281.39,0.00,28.14,253.25,149,Incredible Aluminum Knife,Widget,42,Reyes Strosin,Watertown,NY,Google
275,"2018-1-31, 00:39:43",2,108.78,4.46,10.43,93.88,17,Enormous Wool Car,Doohickey,42,Reyes Strosin,Watertown,NY,Google
276,"2018-4-25, 06:43:59",3,142.11,0.00,14.21,127.9,38,Lightweight Leather Gloves,Gadget,42,Reyes Strosin,Watertown,NY,Google
277,"2019-3-23, 01:23:24",1,28.75,0.00,2.88,25.88,79,Sleek Aluminum Clock,Gizmo,42,Reyes Strosin,Watertown,NY,Google
278,"2017-9-15, 02:35:23",4,118.33,0.00,11.83,106.5,121,Ergonomic Wool Bag,Doohickey,42,Reyes Strosin,Watertown,NY,Google
279,"2017-8-10, 15:29:32",7,143.25,0.00,14.32,128.92,60,Rustic Paper Car,Doohickey,44,Carroll Kohler,Mallard,IA,Facebook
280,"2018-10-18, 02:07:02",7,485.27,0.00,48.53,436.75,8,Enormous Steel Watch,Doohickey,44,Carroll Kohler,Mallard,IA,Facebook
281,"2017-3-15, 03:43:27",1,58.98,0.00,5.9,53.08,18,Lightweight Paper Bottle,Gadget,44,Carroll Kohler,Mallard,IA,Facebook
282,"2017-1-8, 22:11:26",1,67.03,0.00,6.7,60.33,6,Small Marble Hat,Doohickey,44,Carroll Kohler,Mallard,IA,Facebook
283,"2018-10-3, 16:10:25",4,320.87,0.00,32.09,288.78,39,Durable Rubber Computer,Gizmo,44,Carroll Kohler,Mallard,IA,Facebook
284,"2017-11-10, 04:39:14",3,148.06,0.00,14.81,133.26,200,Intelligent Steel Car,Gadget,44,Carroll Kohler,Mallard,IA,Facebook
285,"2018-5-13, 20:08:31",5,197.28,0.00,19.73,177.55,118,Synergistic Rubber Shoes,Gadget,44,Carroll Kohler,Mallard,IA,Facebook
286,"2018-1-7, 05:36:17",2,110.13,7.96,10.22,91.95,115,Rustic Silk Knife,Gadget,44,Carroll Kohler,Mallard,IA,Facebook
287,"2019-7-4, 06:15:29",5,406.09,0.00,40.61,365.48,174,Rustic Iron Keyboard,Gadget,44,Carroll Kohler,Mallard,IA,Facebook
288,"2019-4-8, 06:26:03",3,169.94,0.00,16.99,152.95,120,Heavy-Duty Copper Watch,Widget,45,Gilbert Abbott,Columbus Junction,IA,Organic
289,"2019-4-3, 10:05:26",2,168.13,0.00,16.81,151.32,68,Heavy-Duty Copper Toucan,Gizmo,45,Gilbert Abbott,Columbus Junction,IA,Organic
290,"2019-10-28, 06:40:28",3,237.4,0.00,23.74,213.66,87,Gorgeous Linen Bottle,Widget,45,Gilbert Abbott,Columbus Junction,IA,Organic
291,"2019-6-17, 23:21:56",4,139.9,0.00,13.99,125.91,194,Heavy-Duty Rubber Bottle,Doohickey,45,Gilbert Abbott,Columbus Junction,IA,Organic
292,"2017-3-8, 19:02:45",1,102.37,0.00,10.24,92.13,158,Aerodynamic Leather Toucan,Gizmo,45,Gilbert Abbott,Columbus Junction,IA,Organic
293,"2018-2-2, 17:52:34",2,195.36,0.00,19.54,175.82,127,Practical Bronze Watch,Widget,45,Gilbert Abbott,Columbus Junction,IA,Organic
294,"2018-1-29, 21:34:05",2,187.55,0.00,18.75,168.79,11,Ergonomic Silk Coat,Gadget,45,Gilbert Abbott,Columbus Junction,IA,Organic
295,"2020-3-1, 18:17:08",1,22.9,0.00,2.29,20.61,188,Synergistic Copper Computer,Doohickey,45,Gilbert Abbott,Columbus Junction,IA,Organic
296,"2018-4-29, 18:08:07",2,123.93,0.00,12.39,111.54,86,Heavy-Duty Silk Chair,Doohickey,45,Gilbert Abbott,Columbus Junction,IA,Organic
297,"2018-3-15, 12:50:24",1,49.64,0.00,4.96,44.67,149,Incredible Aluminum Knife,Widget,45,Gilbert Abbott,Columbus Junction,IA,Organic
298,"2019-1-31, 12:04:04",2,160.19,0.00,16.02,144.17,174,Rustic Iron Keyboard,Gadget,46,Kaleb Swaniawski,Kalkaska,MI,Twitter
299,"2019-9-27, 15:23:09",7,301.07,0.00,30.11,270.96,82,Heavy-Duty Steel Watch,Gadget,47,Bradley Green,Flagstaff,AZ,Organic
300,"2019-3-5, 16:44:19",1,26.39,0.00,2.64,23.75,185,Sleek Marble Table,Gadget,47,Bradley Green,Flagstaff,AZ,Organic
301,"2019-3-4, 16:53:15",1,77.98,9.32,6.87,61.79,4,Enormous Aluminum Shirt,Doohickey,47,Bradley Green,Flagstaff,AZ,Organic
302,"2019-5-5, 04:46:37",5,137.2,0.00,13.72,123.48,14,Awesome Concrete Shoes,Widget,47,Bradley Green,Flagstaff,AZ,Organic
303,"2019-1-23, 22:02:59",3,247.97,0.00,24.8,223.17,87,Gorgeous Linen Bottle,Widget,47,Bradley Green,Flagstaff,AZ,Organic
304,"2019-4-17, 18:18:12",4,365.76,0.00,36.58,329.18,27,Awesome Aluminum Table,Gadget,47,Bradley Green,Flagstaff,AZ,Organic
305,"2018-1-31, 04:03:48",2,167.61,0.00,16.76,150.85,5,Enormous Marble Wallet,Gadget,47,Bradley Green,Flagstaff,AZ,Organic
306,"2017-12-19, 05:29:05",2,113.46,0.00,11.35,102.12,84,Incredible Plastic Chair,Gizmo,47,Bradley Green,Flagstaff,AZ,Organic
307,"2019-11-4, 16:13:37",3,136.58,0.00,13.66,122.92,99,Enormous Plastic Coat,Gadget,48,Logan Weber,Morrowville,KS,Organic
308,"2020-3-16, 23:04:04",1,56.54,0.00,5.65,50.88,115,Rustic Silk Knife,Gadget,48,Logan Weber,Morrowville,KS,Organic
309,"2019-1-16, 17:14:37",2,118.71,0.00,11.87,106.84,9,Practical Bronze Computer,Widget,48,Logan Weber,Morrowville,KS,Organic
310,"2018-5-29, 00:57:00",3,89.8,1.36,8.84,79.59,81,Lightweight Linen Coat,Gizmo,48,Logan Weber,Morrowville,KS,Organic
311,"2017-6-23, 00:55:26",5,239.71,0.00,23.97,215.74,73,Aerodynamic Rubber Bench,Widget,48,Logan Weber,Morrowville,KS,Organic
312,"2019-9-21, 04:10:57",5,419.71,0.00,41.97,377.74,48,Gorgeous Concrete Chair,Gizmo,48,Logan Weber,Morrowville,KS,Organic
313,"2019-8-27, 14:54:06",5,488.68,0.00,48.87,439.81,66,Fantastic Silk Bottle,Widget,48,Logan Weber,Morrowville,KS,Organic
314,"2018-4-16, 11:33:32",2,81.94,0.00,8.19,73.74,183,Mediocre Aluminum Lamp,Gizmo,48,Logan Weber,Morrowville,KS,Organic
315,"2017-8-17, 02:22:10",5,236.26,0.00,23.63,212.64,180,Lightweight Copper Wallet,Gadget,48,Logan Weber,Morrowville,KS,Organic
316,"2016-6-11, 05:50:46",3,95.78,0.00,9.58,86.2,33,Small Plastic Computer,Doohickey,48,Logan Weber,Morrowville,KS,Organic
317,"2017-10-16, 11:28:02",3,173.26,1.81,17.14,154.3,18,Lightweight Paper Bottle,Gadget,48,Logan Weber,Morrowville,KS,Organic
318,"2020-3-28, 04:21:24",1,53.71,0.00,5.37,48.34,43,Lightweight Marble Bag,Widget,48,Logan Weber,Morrowville,KS,Organic
319,"2017-12-29, 12:02:42",2,59.55,0.00,5.95,53.59,155,Fantastic Rubber Knife,Gadget,48,Logan Weber,Morrowville,KS,Organic
320,"2018-3-15, 20:08:31",1,45.56,0.00,4.56,41.01,91,Rustic Rubber Knife,Gizmo,48,Logan Weber,Morrowville,KS,Organic
321,"2017-12-21, 03:56:25",2,171.71,0.00,17.17,154.54,48,Gorgeous Concrete Chair,Gizmo,48,Logan Weber,Morrowville,KS,Organic
322,"2019-4-18, 00:17:59",2,163.46,0.00,16.35,147.11,45,Sleek Wool Wallet,Doohickey,48,Logan Weber,Morrowville,KS,Organic
323,"2016-11-20, 22:28:50",3,131.51,0.00,13.15,118.36,30,Ergonomic Paper Wallet,Gadget,48,Logan Weber,Morrowville,KS,Organic
324,"2018-2-22, 01:11:12",2,153.8,0.00,15.38,138.42,2,Small Marble Shoes,Doohickey,48,Logan Weber,Morrowville,KS,Organic
325,"2017-4-25, 18:26:11",3,164.86,0.00,16.49,148.38,125,Aerodynamic Granite Bench,Widget,48,Logan Weber,Morrowville,KS,Organic
326,"2019-6-15, 14:53:27",7,254.34,0.00,25.43,228.91,108,Practical Silk Computer,Gadget,48,Logan Weber,Morrowville,KS,Organic
327,"2016-10-14, 08:00:14",5,179.21,0.00,17.92,161.29,105,Fantastic Wool Shirt,Gadget,48,Logan Weber,Morrowville,KS,Organic
328,"2018-6-19, 17:41:09",4,249.83,0.00,24.98,224.85,59,Sleek Aluminum Watch,Gizmo,48,Logan Weber,Morrowville,KS,Organic
329,"2019-3-2, 10:19:49",1,49.38,0.00,4.94,44.44,25,Durable Marble Watch,Widget,49,Zane Koelpin,Reeds,MO,Twitter
330,"2019-1-22, 16:26:18",1,35.91,0.00,3.59,32.32,93,Practical Copper Car,Widget,49,Zane Koelpin,Reeds,MO,Twitter
331,"2018-5-13, 15:19:19",3,140.79,0.00,14.08,126.71,142,Ergonomic Marble Computer,Doohickey,49,Zane Koelpin,Reeds,MO,Twitter
332,"2017-12-28, 13:26:38",1,66,0.00,6.6,59.4,164,Sleek Bronze Lamp,Doohickey,49,Zane Koelpin,Reeds,MO,Twitter
333,"2017-4-12, 16:54:46",3,272.99,3.47,26.95,242.57,126,Practical Wool Hat,Widget,49,Zane Koelpin,Reeds,MO,Twitter
334,"2019-8-22, 05:26:01",9,769.83,0.00,76.98,692.84,46,Rustic Linen Keyboard,Gadget,49,Zane Koelpin,Reeds,MO,Twitter
335,"2019-6-28, 23:18:51",8,364.64,0.00,36.46,328.17,179,Incredible Linen Knife,Doohickey,49,Zane Koelpin,Reeds,MO,Twitter
336,"2020-2-26, 14:08:23",2,55.83,0.00,5.58,50.25,112,Small Wool Wallet,Doohickey,49,Zane Koelpin,Reeds,MO,Twitter
337,"2018-1-27, 02:47:47",3,256.51,0.00,25.65,230.86,46,Rustic Linen Keyboard,Gadget,49,Zane Koelpin,Reeds,MO,Twitter
338,"2018-3-9, 16:06:58",1,56.4,0.00,5.64,50.76,83,Lightweight Bronze Table,Gadget,49,Zane Koelpin,Reeds,MO,Twitter
339,"2017-9-30, 23:10:20",4,333.85,0.00,33.38,300.46,199,Mediocre Leather Coat,Widget,49,Zane Koelpin,Reeds,MO,Twitter
340,"2017-11-18, 19:30:08",3,225.51,0.00,22.55,202.96,136,Mediocre Marble Lamp,Widget,49,Zane Koelpin,Reeds,MO,Twitter
341,"2019-10-5, 01:38:56",8,471.15,0.00,47.12,424.04,84,Incredible Plastic Chair,Gizmo,49,Zane Koelpin,Reeds,MO,Twitter
342,"2018-4-22, 03:31:18",4,336.82,0.00,33.68,303.14,5,Enormous Marble Wallet,Gadget,49,Zane Koelpin,Reeds,MO,Twitter
343,"2019-11-26, 23:32:22",4,301.45,0.00,30.14,271.3,97,Durable Copper Clock,Doohickey,49,Zane Koelpin,Reeds,MO,Twitter
344,"2017-2-1, 23:58:02",2,63.77,0.00,6.38,57.39,161,Heavy-Duty Rubber Gloves,Doohickey,49,Zane Koelpin,Reeds,MO,Twitter
345,"2018-10-24, 03:00:39",5,289.77,0.00,28.98,260.79,37,Incredible Granite Toucan,Gadget,49,Zane Koelpin,Reeds,MO,Twitter
346,"2018-4-20, 23:28:46",26,"1,704.46",0.00,170.45,"1,534.01",6,Small Marble Hat,Doohickey,49,Zane Koelpin,Reeds,MO,Twitter
347,"2019-4-13, 20:06:45",3,108.91,0.00,10.89,98.02,3,Synergistic Granite Chair,Doohickey,49,Zane Koelpin,Reeds,MO,Twitter
348,"2018-2-24, 01:18:45",2,62.23,0.00,6.22,56.01,135,Enormous Granite Bottle,Gizmo,50,Stacy Wisozk,Fordville,ND,Twitter
349,"2019-8-27, 00:56:18",10,340.2,0.00,34.02,306.18,10,Mediocre Wooden Table,Gizmo,50,Stacy Wisozk,Fordville,ND,Twitter
350,"2018-12-16, 03:45:09",2,153.63,0.00,15.36,138.27,2,Small Marble Shoes,Doohickey,50,Stacy Wisozk,Fordville,ND,Twitter
351,"2016-7-31, 15:17:59",4,159.28,0.00,15.93,143.35,80,Small Copper Clock,Widget,50,Stacy Wisozk,Fordville,ND,Twitter
352,"2019-7-17, 10:13:00",6,290.92,0.00,29.09,261.83,137,Ergonomic Granite Bottle,Gizmo,50,Stacy Wisozk,Fordville,ND,Twitter
353,"2017-9-18, 22:22:04",6,614.56,0.00,61.46,553.1,7,Aerodynamic Linen Coat,Doohickey,50,Stacy Wisozk,Fordville,ND,Twitter
354,"2017-5-12, 23:54:30",5,162.32,0.00,16.23,146.09,161,Heavy-Duty Rubber Gloves,Doohickey,50,Stacy Wisozk,Fordville,ND,Twitter
